


100212  0:01:41  393 Connect	bitnami@localhost on 
		  393 Init DB	bitnami_mediawiki
		 1430 Query	SELECT /* Job::pop Carlo */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1430 Quit	
		 1431 Quit	
100212 18:18:22 1432 Connect	bitnami@localhost on 
		 1432 Init DB	bitnami_mediawiki
		 1432 Query	SET /* Database::open  */ sql_mode = ''
		 1432 Query	BEGIN
		 1432 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1432 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1432 Query	SELECT /* LinkCache::addLinkObj Yang */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1432 Query	SELECT /* Title::loadRestrictions Yang */  *  FROM `page_restrictions`  WHERE pr_page = '25'
		 1432 Query	SELECT /* Title::loadRestrictionsFromRow Yang */  page_restrictions  FROM `page`  WHERE page_id = '25'  LIMIT 1
		 1432 Query	SELECT /* Title::getCascadeProtectionSources Yang */  pr_page,page_namespace,page_title,pr_expiry,pr_type,pr_level  FROM `templatelinks`,`page_restrictions`,`page`  WHERE tl_namespace = '14' AND tl_title = 'SecondCategory' AND (tl_from=pr_page) AND pr_cascade = '1' AND (page_id=pr_page)
		 1432 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_user = '5'
		 1432 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '0'
		 1432 Query	SELECT /* Block::loadRange Yang */  *  FROM `ipblocks`  WHERE (ipb_range_start LIKE '121A%') AND (ipb_range_start <= '121A0240') AND (ipb_range_end >= '121A0240') AND ipb_anon_only = '0'
		 1432 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '1' AND ipb_anon_only = '0'
		 1433 Connect	bitnami@localhost on 
		 1433 Init DB	bitnami_mediawiki
		 1433 Query	SET /* Database::open Yang */ sql_mode = ''
		 1433 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1432 Query	SELECT /* Revision::fetchFromConds Yang */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_page = '25' AND page_id = '25' AND (rev_id=page_latest)  LIMIT 1
		 1432 Query	SELECT /* Article::pageData Yang */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1432 Query	SELECT /* Revision::fetchFromConds Yang */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '57'  LIMIT 1
		 1432 Query	SELECT /* Revision::loadText Yang */  old_text,old_flags  FROM `text`  WHERE old_id = '55'  LIMIT 1
		 1432 Query	SELECT /* Title::getCascadeProtectionSources Yang */  pr_expiry  FROM `templatelinks`,`page_restrictions`  WHERE tl_namespace = '14' AND tl_title = 'SecondCategory' AND (tl_from=pr_page) AND pr_cascade = '1'
		 1432 Query	SELECT /* WatchedItem::isWatched Yang */  1  FROM `watchlist`  WHERE wl_user = '5' AND wl_namespace = '14' AND wl_title = 'SecondCategory'
		 1432 Query	SELECT /* Article::getUsedTemplates Yang */  tl_namespace,tl_title  FROM `templatelinks`  WHERE tl_from = '25'
		 1432 Query	SELECT /* Article::getHiddenCategories Yang */  cl_to  FROM `categorylinks`,`page_props`,`page`  WHERE cl_from = '25' AND (pp_page=page_id) AND pp_propname = 'hiddencat' AND page_namespace = '14' AND (page_title=cl_to)
		 1432 Query	SELECT /* Title::isDeletedQuick Yang */  1  FROM `archive`  WHERE ar_namespace = '14' AND ar_title = 'SecondCategory'  LIMIT 1
		 1432 Query	SELECT /* Title::isDeletedQuick Yang */  1  FROM `archive`  WHERE ar_namespace = '14' AND ar_title = 'SecondCategory'  LIMIT 1
		 1432 Query	SELECT /* LinkHolderArray::replaceInternal Yang */ page_id, page_namespace, page_title, page_is_redirect, page_len FROM `page` WHERE (page_namespace=4 AND page_title IN('Copyrights'))
		 1432 Query	SELECT /* LinkBatch::doQuery Yang */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Yang') OR (page_namespace=3 AND page_title='Yang') OR (page_namespace=15 AND page_title='SecondCategory')
		 1432 Query	SELECT /* User::checkNewtalk Yang */  user_id  FROM `user_newtalk`  WHERE user_id = '5'  LIMIT 1
		 1432 Query	SELECT /* Job::pop Yang */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1432 Quit	
		 1433 Quit	
100212 18:18:30 1434 Connect	bitnami@localhost on 
		 1434 Init DB	bitnami_mediawiki
		 1434 Query	SET /* Database::open  */ sql_mode = ''
		 1434 Query	BEGIN
		 1434 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1434 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1434 Query	SELECT /* LinkCache::addLinkObj Yang */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1434 Query	SELECT /* Title::loadRestrictions Yang */  *  FROM `page_restrictions`  WHERE pr_page = '25'
		 1434 Query	SELECT /* Title::loadRestrictionsFromRow Yang */  page_restrictions  FROM `page`  WHERE page_id = '25'  LIMIT 1
		 1434 Query	SELECT /* Title::getCascadeProtectionSources Yang */  pr_page,page_namespace,page_title,pr_expiry,pr_type,pr_level  FROM `templatelinks`,`page_restrictions`,`page`  WHERE tl_namespace = '14' AND tl_title = 'SecondCategory' AND (tl_from=pr_page) AND pr_cascade = '1' AND (page_id=pr_page)
		 1434 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_user = '5'
		 1434 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '0'
		 1434 Query	SELECT /* Block::loadRange Yang */  *  FROM `ipblocks`  WHERE (ipb_range_start LIKE '121A%') AND (ipb_range_start <= '121A0240') AND (ipb_range_end >= '121A0240') AND ipb_anon_only = '0'
		 1434 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '1' AND ipb_anon_only = '0'
		 1435 Connect	bitnami@localhost on 
		 1435 Init DB	bitnami_mediawiki
		 1435 Query	SET /* Database::open Yang */ sql_mode = ''
		 1435 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1434 Query	SELECT /* Title::isDeletedQuick Yang */  1  FROM `archive`  WHERE ar_namespace = '14' AND ar_title = 'SecondCategory'  LIMIT 1
		 1434 Query	SELECT /* LinkCache::addLinkObj Yang */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1   FOR UPDATE
		 1434 Query	SELECT /* Revision::fetchFromConds Yang */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_page = '25' AND page_id = '25' AND (rev_id=page_latest)  LIMIT 1
		 1434 Query	SELECT /* Article::pageData Yang */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1434 Query	SELECT /* Revision::fetchFromConds Yang */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '57'  LIMIT 1
		 1434 Query	SELECT /* Revision::loadText Yang */  old_text,old_flags  FROM `text`  WHERE old_id = '55'  LIMIT 1
		 1434 Query	SELECT /* Title::getCascadeProtectionSources Yang */  pr_expiry  FROM `templatelinks`,`page_restrictions`  WHERE tl_namespace = '14' AND tl_title = 'SecondCategory' AND (tl_from=pr_page) AND pr_cascade = '1'
		 1434 Query	SELECT /* WatchedItem::isWatched Yang */  1  FROM `watchlist`  WHERE wl_user = '5' AND wl_namespace = '14' AND wl_title = 'SecondCategory'
		 1434 Query	SELECT /* Article::getUsedTemplates Yang */  tl_namespace,tl_title  FROM `templatelinks`  WHERE tl_from = '25'
		 1434 Query	SELECT /* Article::getHiddenCategories Yang */  cl_to  FROM `categorylinks`,`page_props`,`page`  WHERE cl_from = '25' AND (pp_page=page_id) AND pp_propname = 'hiddencat' AND page_namespace = '14' AND (page_title=cl_to)
		 1434 Query	SELECT /* Title::isDeletedQuick Yang */  1  FROM `archive`  WHERE ar_namespace = '14' AND ar_title = 'SecondCategory'  LIMIT 1
		 1434 Query	SELECT /* Title::isDeletedQuick Yang */  1  FROM `archive`  WHERE ar_namespace = '14' AND ar_title = 'SecondCategory'  LIMIT 1
		 1434 Query	SELECT /* LinkHolderArray::replaceInternal Yang */ page_id, page_namespace, page_title, page_is_redirect, page_len FROM `page` WHERE (page_namespace=4 AND page_title IN('Copyrights'))
		 1434 Query	SELECT /* LinkBatch::doQuery Yang */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Yang') OR (page_namespace=3 AND page_title='Yang') OR (page_namespace=15 AND page_title='SecondCategory')
		 1434 Query	SELECT /* User::checkNewtalk Yang */  user_id  FROM `user_newtalk`  WHERE user_id = '5'  LIMIT 1
		 1434 Query	SELECT /* Job::pop Yang */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1434 Quit	
		 1435 Quit	
100212 18:18:32 1436 Connect	bitnami@localhost on 
		 1436 Init DB	bitnami_mediawiki
		 1436 Query	SET /* Database::open  */ sql_mode = ''
		 1436 Query	BEGIN
		 1436 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1436 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1436 Query	SELECT /* LinkCache::addLinkObj Yang */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1436 Query	SELECT /* Title::loadRestrictions Yang */  *  FROM `page_restrictions`  WHERE pr_page = '25'
		 1436 Query	SELECT /* Title::loadRestrictionsFromRow Yang */  page_restrictions  FROM `page`  WHERE page_id = '25'  LIMIT 1
		 1436 Query	SELECT /* Title::getCascadeProtectionSources Yang */  pr_page,page_namespace,page_title,pr_expiry,pr_type,pr_level  FROM `templatelinks`,`page_restrictions`,`page`  WHERE tl_namespace = '14' AND tl_title = 'SecondCategory' AND (tl_from=pr_page) AND pr_cascade = '1' AND (page_id=pr_page)
		 1436 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_user = '5'
		 1436 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '0'
		 1436 Query	SELECT /* Block::loadRange Yang */  *  FROM `ipblocks`  WHERE (ipb_range_start LIKE '121A%') AND (ipb_range_start <= '121A0240') AND (ipb_range_end >= '121A0240') AND ipb_anon_only = '0'
		 1436 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '1' AND ipb_anon_only = '0'
		 1437 Connect	bitnami@localhost on 
		 1437 Init DB	bitnami_mediawiki
		 1437 Query	SET /* Database::open Yang */ sql_mode = ''
		 1437 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1436 Query	SELECT /* Title::isDeletedQuick Yang */  1  FROM `archive`  WHERE ar_namespace = '14' AND ar_title = 'SecondCategory'  LIMIT 1
		 1436 Query	SELECT /* LinkCache::addLinkObj Yang */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1   FOR UPDATE
		 1436 Query	SELECT /* Revision::fetchFromConds Yang */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_page = '25' AND page_id = '25' AND (rev_id=page_latest)  LIMIT 1
		 1436 Query	SELECT /* Article::pageData Yang */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1436 Query	SELECT /* Revision::fetchFromConds Yang */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '57'  LIMIT 1
		 1436 Query	SELECT /* Revision::loadText Yang */  old_text,old_flags  FROM `text`  WHERE old_id = '55'  LIMIT 1
		 1436 Query	SELECT /* Article::pageData Yang */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_id = '25'  LIMIT 1
		 1436 Query	SELECT /* Revision::fetchFromConds Yang */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE page_namespace = '10' AND page_title = 'Main_Page' AND (rev_id=page_latest) AND (page_id=rev_page)  LIMIT 1
		 1436 Query	BEGIN
		 1436 Query	INSERT /* Revision::insertOn Yang */  INTO `text` (old_id,old_text,old_flags) VALUES (NULL,'Some thing this way comes\n\n{{Main Page}}','utf-8')
		 1436 Query	INSERT /* Revision::insertOn Yang */  INTO `revision` (rev_id,rev_page,rev_text_id,rev_comment,rev_minor_edit,rev_user,rev_user_text,rev_timestamp,rev_deleted,rev_len,rev_parent_id) VALUES (NULL,'25','57','nth','1','5','Yang','20100212231832','0','40','57')
		 1436 Query	UPDATE /* Article::updateRevisionOn Yang */  `page` SET page_latest = '59',page_touched = '20100212231832',page_is_new = '0',page_is_redirect = '0',page_len = '40' WHERE page_id = '25' AND page_latest = '57'
		 1436 Query	DELETE /* Article::updateRedirectOn Yang */ FROM `redirect` WHERE rd_from = '25'
		 1436 Query	INSERT /* RecentChange::save Yang */  INTO `recentchanges` (rc_timestamp,rc_cur_time,rc_namespace,rc_title,rc_type,rc_minor,rc_cur_id,rc_user,rc_user_text,rc_comment,rc_this_oldid,rc_last_oldid,rc_bot,rc_moved_to_ns,rc_moved_to_title,rc_ip,rc_patrolled,rc_new,rc_old_len,rc_new_len,rc_deleted,rc_logid,rc_log_type,rc_log_action,rc_params,rc_id) VALUES ('20100212231832','20100212231832','14','SecondCategory','0','1','25','5','Yang','nth','59','57','0','0','','18.26.2.64','0','0','25','40','0','0',NULL,'','',NULL)
		 1436 Query	SELECT /* EmailNotification::notifyOnPageChange Yang */  wl_user  FROM `watchlist`  WHERE wl_title = 'SecondCategory' AND wl_namespace = '14' AND (wl_user != 5) AND (wl_notificationtimestamp IS NULL)
		 1436 Query	UPDATE /* User::incEditCount Yang */  `user` SET user_editcount=user_editcount+1 WHERE user_id = '5'
		 1436 Query	UPDATE /* User::invalidateCache Yang */  `user` SET user_touched = '20100212231837' WHERE user_id = '5'
		 1436 Query	COMMIT
		 1437 Query	BEGIN
		 1437 Query	DELETE /* MediaWikiBagOStuff::_doquery Yang */ FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:25-0!1!0!!en!2'
		 1437 Query	INSERT /* MediaWikiBagOStuff::_doinsert Yang */ IGNORE INTO `objectcache` (keyname,value,exptime) VALUES ('bitnami_mediawiki:pcache:idhash:25-0!1!0!!en!2','ïTMO„0›s~ÖÎ√j˜Pö∏P¿˝ÿBK%>\"Åvè»$CcëÿñÌ–vQˇ˚é”•Ö√n©3Û<Û¸Ê≈w<aú¶¬:∞wµ7µßú\r˘õ„\'úV∞ÚtåÎ‰ò”âô›Î\nà/§ZÑß#K±&∆\\4ò&ÇûßtPA.≈Ræ»ÅT9¨éLa~xÈKò>@eJ·Åﬂ©S±ÄØ¢2cëy©’∑˘Ê›B^Jı2M(…J·‹î*XR≤≠A˜äêPÑ|3·ôkpDiO`%ùˇNgëìÅò5Ñ£IØﬂ\'—-,”îî≤íûX0⁄˙(≈´3pN[¨ñ≥Vû6H‚Ê•⁄˘>¨åP9ë*+k9˘3∞¯¸49a‰iÌQúñvQW†¸‡.WîìØ@L3Ú\\´Fï∂{∫G˝˛,⁄RøØ∫∑¯Ldê•ÙyÅ5yí^âJ>æœÇõ¡e^Wpv“è{I/Óı@ı	\'ÒßÈQ¬bÏ≈∆Ü…Ÿêë–4X!8°∫jQ£í◊8 G«Ç«¸mÉπsx–Ö∂∫â”ê– „‹]ôﬂàÖÃË¯â«°bú∆⁄⁄\r¥M\\¬»™mæœ+Dœˆ¨C°\Z≥röçéé√z»∂$˛&±ËvÂ¯9ßÔ§câ\\6õñÕn`ˇ±çu∂ÕÛﬂîôWÍ 4æ\\y∞JîüiåéΩá∆Ô\"ÜœıJÊI*úËVˇe	vΩΩëœ=T›˙· €õ‡JÎng‰_˝V·◊›5<dôZm¿˙=\'0ú»óÓuÛ•öá˚!’•Ã÷ù·Ê“°∫Î∆)ﬁŸyˆãåéGtº˘','20100213231832')
		 1437 Query	COMMIT
		 1436 Query	BEGIN
		 1436 Query	SELECT /* LinksUpdate::getExistingLinks Yang */  pl_namespace,pl_title  FROM `pagelinks`  WHERE pl_from = '25'   FOR UPDATE
		 1436 Query	INSERT /* LinksUpdate::incrTableUpdate Yang */ IGNORE INTO `pagelinks` (pl_from,pl_namespace,pl_title) VALUES ('25','10','Main_Page')
		 1436 Query	SELECT /* LinksUpdate::getExistingImages Yang */  il_to  FROM `imagelinks`  WHERE il_from = '25'   FOR UPDATE
		 1436 Query	SELECT /* LinksUpdate::getExistingExternals Yang */  el_to  FROM `externallinks`  WHERE el_from = '25'   FOR UPDATE
		 1436 Query	SELECT /* LinksUpdate::getExistingInterlangs Yang */  ll_lang,ll_title  FROM `langlinks`  WHERE ll_from = '25'   FOR UPDATE
		 1436 Query	SELECT /* LinksUpdate::getExistingTemplates Yang */  tl_namespace,tl_title  FROM `templatelinks`  WHERE tl_from = '25'   FOR UPDATE
		 1436 Query	INSERT /* LinksUpdate::incrTableUpdate Yang */ IGNORE INTO `templatelinks` (tl_from,tl_namespace,tl_title) VALUES ('25','10','Main_Page')
		 1436 Query	SELECT /* LinksUpdate::getExistingCategories Yang */  cl_to,cl_sortkey  FROM `categorylinks`  WHERE cl_from = '25'   FOR UPDATE
		 1436 Query	SELECT /* LinksUpdate::getExistingProperties Yang */  pp_propname,pp_value  FROM `page_props`  WHERE pp_page = '25'   FOR UPDATE
		 1436 Query	SELECT /* BacklinkCache::getLinks Yang */  /*! STRAIGHT_JOIN */ page_namespace,page_title,page_id  FROM `templatelinks`,`page`  WHERE tl_namespace = '14' AND tl_title = 'SecondCategory' AND (page_id=tl_from)
		 1436 Query	SELECT /* WatchedItem::isWatched Yang */  1  FROM `watchlist`  WHERE wl_user = '5' AND wl_namespace = '14' AND wl_title = 'SecondCategory'
		 1436 Query	COMMIT
		 1436 Query	BEGIN
		 1436 Query	SELECT /* BacklinkCache::getLinks Yang */  /*! STRAIGHT_JOIN */ page_namespace,page_title,page_id  FROM `redirect`,`page`  WHERE rd_namespace = '14' AND rd_title = 'SecondCategory' AND (page_id=rd_from)
		 1436 Query	COMMIT
		 1436 Query	BEGIN
		 1436 Query	UPDATE /* SiteStatsUpdate::doUpdate Yang */ `site_stats` SET ss_total_edits=ss_total_edits+1
		 1436 Query	COMMIT
		 1436 Query	BEGIN
		 1436 Query	show /*  Yang */ global variables like 'ft\_min\_word\_len'
		 1436 Query	REPLACE /* SearchMySQL::update Yang */ INTO `searchindex` (si_page,si_title,si_text) VALUES ('25','secondcategory',' some thing this wayu800 comes main page ')
		 1436 Query	COMMIT
		 1436 Query	BEGIN
		 1436 Query	SELECT /* Job::pop Yang */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1436 Query	COMMIT
		 1436 Quit	
		 1437 Quit	
100212 18:18:33 1438 Connect	bitnami@localhost on 
		 1438 Init DB	bitnami_mediawiki
		 1438 Query	SET /* Database::open  */ sql_mode = ''
		 1438 Query	BEGIN
		 1438 Query	SELECT /* Article::pageData  */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1438 Query	SELECT /* Title::loadRestrictions  */  *  FROM `page_restrictions`  WHERE pr_page = '25'
		 1438 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1438 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1439 Connect	bitnami@localhost on 
		 1439 Init DB	bitnami_mediawiki
		 1439 Query	SET /* Database::open Yang */ sql_mode = ''
		 1439 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:25-0!1!0!!en!2'
		 1439 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1438 Query	UPDATE /*  Yang */ `page` SET page_counter = page_counter + 1 WHERE page_id = 25
		 1438 Query	SELECT /* WatchedItem::isWatched Yang */  1  FROM `watchlist`  WHERE wl_user = '5' AND wl_namespace = '14' AND wl_title = 'SecondCategory'
		 1438 Query	SELECT /* CategoryViewer::doCategoryQuery Yang */  page_title,page_namespace,page_len,page_is_redirect,cl_sortkey,cat_id,cat_title,cat_subcats,cat_pages,cat_files  FROM `page` INNER JOIN `categorylinks` FORCE INDEX (cl_sortkey) ON ((cl_from = page_id)) LEFT JOIN `category` ON ((cat_title = page_title AND page_namespace = 14))  WHERE (1 = 1) AND cl_to = 'SecondCategory'  ORDER BY cl_sortkey LIMIT 201
		 1438 Query	SELECT /* Category::initialize Yang */  cat_id,cat_title,cat_pages,cat_subcats,cat_files  FROM `category`  WHERE cat_title = 'SecondCategory'  LIMIT 1
		 1438 Query	COMMIT
		 1438 Query	BEGIN
		 1438 Query	SELECT /* LinkBatch::doQuery Yang */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Yang') OR (page_namespace=3 AND page_title='Yang') OR (page_namespace=15 AND page_title='SecondCategory')
		 1438 Query	SELECT /* User::checkNewtalk Yang */  user_id  FROM `user_newtalk`  WHERE user_id = '5'  LIMIT 1
		 1438 Query	SELECT /* Revision::getTimestampFromId Yang */  rev_timestamp  FROM `revision`  WHERE rev_id = '59' AND rev_page = '25'  LIMIT 1
		 1438 Query	BEGIN
		 1438 Query	UPDATE /* SiteStatsUpdate::doUpdate Yang */ `site_stats` SET ss_total_views=ss_total_views+1
		 1438 Query	COMMIT
		 1438 Query	BEGIN
		 1438 Query	SELECT /* Job::pop Yang */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1438 Query	COMMIT
		 1438 Quit	
		 1439 Quit	
		 1440 Connect	bitnami@localhost on 
		 1440 Init DB	bitnami_mediawiki
		 1440 Query	SET /* Database::open  */ sql_mode = ''
		 1440 Query	BEGIN
		 1440 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1440 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1441 Connect	bitnami@localhost on 
		 1441 Init DB	bitnami_mediawiki
		 1441 Query	SET /* Database::open Yang */ sql_mode = ''
		 1441 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1440 Query	SELECT /* LinkBatch::doQuery Yang */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Yang') OR (page_namespace=3 AND page_title='Yang') OR (page_namespace=1 AND page_title='-')
		 1440 Query	SELECT /* Job::pop Yang */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1441 Quit	
		 1440 Quit	
100212 18:18:41 1442 Connect	bitnami@localhost on 
		 1442 Init DB	bitnami_mediawiki
		 1442 Query	SET /* Database::open  */ sql_mode = ''
		 1442 Query	BEGIN
		 1442 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1442 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1442 Query	SELECT /* LinkCache::addLinkObj Yang */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '14' AND page_title = 'SecondCategory'  LIMIT 1
		 1442 Query	SELECT /* Title::loadRestrictions Yang */  *  FROM `page_restrictions`  WHERE pr_page = '25'
		 1442 Query	SELECT /* Title::loadRestrictionsFromRow Yang */  page_restrictions  FROM `page`  WHERE page_id = '25'  LIMIT 1
		 1442 Query	SELECT /* Title::getCascadeProtectionSources Yang */  pr_page,page_namespace,page_title,pr_expiry,pr_type,pr_level  FROM `templatelinks`,`page_restrictions`,`page`  WHERE tl_namespace = '14' AND tl_title = 'SecondCategory' AND (tl_from=pr_page) AND pr_cascade = '1' AND (page_id=pr_page)
		 1442 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_user = '5'
		 1442 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '0'
		 1442 Query	SELECT /* Block::loadRange Yang */  *  FROM `ipblocks`  WHERE (ipb_range_start LIKE '121A%') AND (ipb_range_start <= '121A0240') AND (ipb_range_end >= '121A0240') AND ipb_anon_only = '0'
		 1442 Query	SELECT /* Block::load Yang */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.64' AND ipb_auto = '1' AND ipb_anon_only = '0'
		 1443 Connect	bitnami@localhost on 
		 1443 Init DB	bitnami_mediawiki
		 1443 Query	SET /* Database::open Yang */ sql_mode = ''
		 1443 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
